id	bet_amount	bet_id	brand	channel_type	game_id	game_name	game_provider	game_status_id	game_type	jackpot_contribution	jackpot_details	jackpot_payout	jackpot_type	kiosk_terminal	machine_id	outlet_id	payout_amount	platform_code	platform_name	player_id	prematch_live	refund_amount	round_id	seed_contri_amount	settlement_time	site	sport	status	ticket_status	time_of_bet	createdAt	updatedAt	timestamp	transaction_id
274	2.00	fc_c08e3a95b499c8e58daf7721566a7d944c80	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	9c959990-7bc9-7df0-db26-89837824f2b5	live	0.00	b02e93d490d8	NULL	2025-04-02 00:00:17	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:17	NULL	NULL	2025-04-01 18:30:17	fc_67ec0d91fcf48005bd69761a
275	3.00	fc_dd6d26ea10fda9f4038d85231babcf4e76a1	FC	ONLINE	22029	COWBOYS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	15.00	7	egames	dc70f68e-f66b-a794-7522-16ff8dc3afdd	live	0.00	079104e46642	NULL	2025-04-02 00:00:17	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:17	NULL	NULL	2025-04-01 18:30:17	fc_67ec0d91a2fe9b66a18e42ed
276	2.00	fc_dee2ae5dbda3780a93e6df670d8b35c997f6	FC	ONLINE	22049	ZEUS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	5098c45c-8fe3-d251-bce7-4aeb44a339bb	live	0.00	f7b55b1e269f	NULL	2025-04-02 00:00:17	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:17	NULL	NULL	2025-04-01 18:30:17	fc_67ec0d91b7b95b29703a6e84
277	1.50	fc_00b4d9e69d99018ea71872ddb93b73e3ecf1	FC	ONLINE	22055	SUPER ELEMENTS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	55fb38cc-212f-b8bc-ad30-db48fc80ccb7	live	0.00	703236f3e032	NULL	2025-04-02 00:00:18	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:18	NULL	NULL	2025-04-01 18:30:18	fc_67ec0d92b7b95b29703a6f1f
278	1.80	fc_1b0c52ab7d9486c12774da7c5c025b85944d	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	5.04	7	egames	0b1ae9eb-9dc2-5227-64f9-e078d0261dd6	live	0.00	e10e617d6611	NULL	2025-04-02 00:00:18	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:18	NULL	NULL	2025-04-01 18:30:18	fc_67ec0d92a2fe9b66a18e4445
279	1.20	fc_1d42996b6206f131e32f1c2171f31146f7de	FC	ONLINE	22047	GOLDEN GENIE	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	9eadcb4d-9ec8-dde4-abfd-da088f54eefa	live	0.00	9644d4f97699	NULL	2025-04-02 00:00:18	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:18	NULL	NULL	2025-04-01 18:30:18	fc_67ec0d92b1017b78e68a5e1d
280	2.00	fc_1fc91c1b248b86fc2a6c169a675507fa834c	FC	ONLINE	22018	NIGHT MARKET	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	aaffb93d-bc93-e051-1201-0a4ab60cd038	live	0.00	9e39e3beee8a	NULL	2025-04-02 00:00:18	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:18	NULL	NULL	2025-04-01 18:30:18	fc_67ec0d92b1017b78e68a5dbc
281	0.50	fc_4e03554213ac0dbc1795c01b435d107993c4	FC	ONLINE	22042	TREASURE RAIDERS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	f807ee48-2388-9d14-048b-9529f837e2f4	live	0.00	a6d9ba9491be	NULL	2025-04-02 00:00:18	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:18	NULL	NULL	2025-04-01 18:30:18	fc_67ec0d92a2fe9b66a18e43e3
282	5.40	fc_6de3fa3d925118dcdd549747f4aaa4cfd614	FC	ONLINE	22041	CHINESE NEW YEAR 2	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	2eb439a1-27b4-2146-f2d0-c493b5963045	live	0.00	475abfc90d9b	NULL	2025-04-02 00:00:18	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:18	NULL	NULL	2025-04-01 18:30:18	fc_67ec0d9236c587345ddea55d
283	1.20	fc_7e701bf51d3375d135f45df8f64dd78395f4	FC	ONLINE	22041	CHINESE NEW YEAR 2	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	764a1f6e-9238-9f0d-6f4c-8644d6094955	live	0.00	454798967d3a	NULL	2025-04-02 00:00:18	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:18	NULL	NULL	2025-04-01 18:30:18	fc_67ec0d927b39a33d519c5f21
284	6.00	fc_a174fdfc7a604d3aaabffc60c3366418bae8	FC	ONLINE	22029	COWBOYS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	2.00	7	egames	c8b7ac08-4649-0880-87ff-e6dd584593eb	live	0.00	676aeaa06dd1	NULL	2025-04-02 00:00:18	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:18	NULL	NULL	2025-04-01 18:30:18	fc_67ec0d92e8c3691c70512b53
285	2.00	jdb_cdbb089d20efc148418b74f707d3aa438edd	JDB	ONLINE	14085	FRUITY BONANZA	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	09309888-5b67-c49f-5110-b29d0dab4541	live	0.00	65313caf723b	NULL	2025-04-02 00:00:18	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:18	NULL	NULL	2025-04-01 18:30:18	jdb_7496909433757
286	1.00	jdb_ecab4c18facfa11031cb68781e1d8cb61d63	JDB	ONLINE	14091	Piggy Bank	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	fa0d71c0-da78-528a-9919-1d2b59993467	live	0.00	e2dbb8e20123	NULL	2025-04-02 00:00:18	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:18	NULL	NULL	2025-04-01 18:30:18	jdb_7496909435240
287	1.20	fc_f5022646bc8966db6e4fa49ea54d1140ef4b	FC	ONLINE	22041	CHINESE NEW YEAR 2	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	c523a1b8-c334-bf95-ad0c-cbc520bfd2ba	live	0.00	5b579f1d3f99	NULL	2025-04-02 00:00:18	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:18	NULL	NULL	2025-04-01 18:30:18	fc_67ec0d928e43255abf5a66f4
288	1.20	fc_06bdab6c6e963f8f66f006d1fe167e28a802	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	79943bf1-9519-aa7d-fd8c-19589bf3cabe	live	0.00	c019b04a89f3	NULL	2025-04-02 00:00:19	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:19	NULL	NULL	2025-04-01 18:30:19	fc_67ec0d93bdab5525aabca232
289	0.75	fc_2db243265a18f6460d78adb1272f8d8827bf	FC	ONLINE	22042	TREASURE RAIDERS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	31a90348-4643-8c8b-d7c2-7d9ed596d3f3	live	0.00	c9656baeec4a	NULL	2025-04-02 00:00:19	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:19	NULL	NULL	2025-04-01 18:30:19	fc_67ec0d93b7b95b29703a709c
290	3.00	jdb_40eabe6f918cc289e12f0792ea7a07e88013	JDB	ONLINE	14093	Magic Ace WILD LOCK	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	edc4cf16-8769-ba10-5472-543f913d78c9	live	0.00	8f566ea3bf0a	NULL	2025-04-02 00:00:19	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:19	NULL	NULL	2025-04-01 18:30:19	jdb_7496909438691
291	3.00	fc_50679029eacd4a5f7451716a605d6410593b	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	82558840-f3ae-9bc7-c693-8c67d291a7b5	live	0.00	b60606b5cb09	NULL	2025-04-02 00:00:19	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:19	NULL	NULL	2025-04-01 18:30:19	fc_67ec0d93fcf48005bd697802
292	8.00	fc_55fcfab8334a1ed6473aef2257f8426e1dda	FC	ONLINE	22053	LEGEND OF INCA	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	16.40	7	egames	a119d206-5b71-b788-7604-926ef8e38a02	live	0.00	856b6606d53d	NULL	2025-04-02 00:00:19	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:19	NULL	NULL	2025-04-01 18:30:19	fc_67ec0d938e43255abf5a6867
293	3.00	fc_7d60e38e700fa60163bc9fc8fd0bf2994f3f	FC	ONLINE	22018	NIGHT MARKET	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	1.80	7	egames	9af82e77-43d5-7905-3c9d-879e26a5e71c	live	0.00	a6e4e3b9ed24	NULL	2025-04-02 00:00:19	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:19	NULL	NULL	2025-04-01 18:30:19	fc_67ec0d9336c587345ddea581
294	1.20	fc_91000294b15cc31df6cdb294304e033a1782	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	95085127-e8ca-86ce-fb08-037cfe49e3ef	live	0.00	8518bd70afb4	NULL	2025-04-02 00:00:19	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:19	NULL	NULL	2025-04-01 18:30:19	fc_67ec0d9336c587345ddea639
295	4.00	fc_99a0ebdc63d573ae5b0f72400520312e80c2	FC	ONLINE	22037	GRAND BLUE	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	4.00	7	egames	6a185528-459b-b07f-3774-a3278397c77e	live	0.00	e5360cbdc830	NULL	2025-04-02 00:00:19	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:19	NULL	NULL	2025-04-01 18:30:19	fc_67ec0d93b7b95b29703a7055
296	1.00	jdb_a32b27c89dcc004a1ab34dd9e4ad65cc9c84	JDB	ONLINE	14094	Bull Treasure	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.80	3	egames	c6669a48-5203-3876-9fb6-7a4b0a69a160	live	0.00	651df2fba1cb	NULL	2025-04-02 00:00:19	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:19	NULL	NULL	2025-04-01 18:30:19	jdb_7496909436958
297	2.00	fc_addb028b58ef89537ddd0ef86dc583828d53	FC	ONLINE	22042	TREASURE RAIDERS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	56164d91-ca9c-5fbd-20d2-ba71b2c1016d	live	0.00	996028225840	NULL	2025-04-02 00:00:19	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:19	NULL	NULL	2025-04-01 18:30:19	fc_67ec0d93a8ec0d3d90a69bea
298	1.00	jdb_cb2ef91653d8dfd546a706e86c381e1565ae	JDB	ONLINE	14042	TreasureBowl	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	c50e8fc5-a86c-abc8-f0cf-d6ced2d5e7d0	live	0.00	ec2884cf47cc	NULL	2025-04-02 00:00:19	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:19	NULL	NULL	2025-04-01 18:30:19	jdb_7496909441245
299	4.00	fc_d1886d526b033e6c66f6b8213dfcccd9a790	FC	ONLINE	22053	LEGEND OF INCA	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	24267e23-f625-1f6c-2dac-14fb98bf02c2	live	0.00	75abec3ba5fc	NULL	2025-04-02 00:00:19	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:19	NULL	NULL	2025-04-01 18:30:19	fc_67ec0d9321a6345594fa367f
300	3.60	fc_d67209a66b635009bd9410ac42e5a77affbc	FC	ONLINE	22064	CHINESE NEW YEAR MOREWAYS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	85f42f99-0316-fd80-9780-377d3eb321b6	live	0.00	c403d378e30c	NULL	2025-04-02 00:00:19	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:19	NULL	NULL	2025-04-01 18:30:19	fc_67ec0d9321a6345594fa36ce
301	5.40	fc_08f1d7dccb0dc8b1806e8caa645cebe3d506	FC	ONLINE	22041	CHINESE NEW YEAR 2	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	2eb439a1-27b4-2146-f2d0-c493b5963045	live	0.00	6f78a0e79d7a	NULL	2025-04-02 00:00:20	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:20	NULL	NULL	2025-04-01 18:30:20	fc_67ec0d9436c587345ddea766
302	2.00	jdb_202710dae03b20e1ed580902e135e63a8ae3	JDB	ONLINE	14085	FRUITY BONANZA	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	1.40	3	egames	0e6e10fb-1989-7b47-a1ac-076002d8fbea	live	0.00	96791d984aa4	NULL	2025-04-02 00:00:20	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:20	NULL	NULL	2025-04-01 18:30:20	jdb_7496909444401
303	1.50	fc_228525fcf1b2bacc472a980d1299f339885a	FC	ONLINE	22029	COWBOYS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	12.50	7	egames	50c0dc77-5ff7-c5c4-53f3-c5b631e6d4ed	live	0.00	289a83cca881	NULL	2025-04-02 00:00:20	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:20	NULL	NULL	2025-04-01 18:30:20	fc_67ec0d94b7b95b29703a7196
304	0.88	fc_27cb18b3f84aa2c9052f3198b5145c9d535e	FC	ONLINE	22057	FORTUNE GODDESS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	615d605d-f44f-1d84-3195-9929ca0b37ce	live	0.00	aae8a2803445	NULL	2025-04-02 00:00:20	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:20	NULL	NULL	2025-04-01 18:30:20	fc_67ec0d94fcf48005bd6978c6
305	0.88	fc_2ddd98a2997c411a5dcfd0a0dffbf42abb90	FC	ONLINE	22040	LUCKY FORTUNES	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.10	7	egames	e16bfa39-3bc5-77e9-a393-ec03265f900d	live	0.00	011454303344	NULL	2025-04-02 00:00:20	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:20	NULL	NULL	2025-04-01 18:30:20	fc_67ec0d94d879f045f5cfd2b6
306	1.20	fc_44f73e712a80c033e96d306016861743bcbc	FC	ONLINE	22053	LEGEND OF INCA	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	d47bb34b-b8dc-0f78-f1cf-7ff458f76d09	live	0.00	1f038dc6e233	NULL	2025-04-02 00:00:20	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:20	NULL	NULL	2025-04-01 18:30:20	fc_67ec0d94e8c3691c70512c8e
307	3.00	fc_54f8b7f9d1a071a915c8bff8fee135b4150e	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	24e9ac99-e962-e3ed-e188-3a23f5ac4e23	live	0.00	13f2566b3445	NULL	2025-04-02 00:00:20	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:20	NULL	NULL	2025-04-01 18:30:20	fc_67ec0d9404168940d99f5db6
308	3.00	fc_5d01b684f09ce0977aebbdb859586c1336e8	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	961ea9ae-6359-d49a-cf8d-3c5e51644de1	live	0.00	1ddd51b7e376	NULL	2025-04-02 00:00:20	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:20	NULL	NULL	2025-04-01 18:30:20	fc_67ec0d948e43255abf5a6891
309	2.00	fc_6695733b1fedb197b23b54a5ad145d8b9733	FC	ONLINE	22053	LEGEND OF INCA	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	8c5d0f7e-5bba-671d-2b71-7e5804998413	live	0.00	016570ca5746	NULL	2025-04-02 00:00:20	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:20	NULL	NULL	2025-04-01 18:30:20	fc_67ec0d94e8c3691c70512cbd
310	3.00	jdb_69cf6366a5e93481517b26186a31fcc818bc	JDB	ONLINE	14093	Magic Ace WILD LOCK	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	12.00	3	egames	edc4cf16-8769-ba10-5472-543f913d78c9	live	0.00	2aa5ef464e28	NULL	2025-04-02 00:00:20	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:20	NULL	NULL	2025-04-01 18:30:20	jdb_7496909446330
311	2.00	jdb_980e4b10941d33cdd51c7a335539d5548548	JDB	ONLINE	14085	FRUITY BONANZA	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	6.50	3	egames	f87c4a95-665b-5f9b-ce5c-ead084876af2	live	0.00	0d614e755490	NULL	2025-04-02 00:00:20	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:20	NULL	NULL	2025-04-01 18:30:20	jdb_7496909442917
312	45.00	fc_b598b8131c7bea569dd6694e1b30af1e5959	FC	ONLINE	22042	TREASURE RAIDERS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	e66d2db3-1914-0c5c-0f46-590478196587	live	0.00	f8c00d567376	NULL	2025-04-02 00:00:20	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:20	NULL	NULL	2025-04-01 18:30:20	fc_67ec0d94fcf48005bd6978e5
313	10.00	fc_ca370cda72f62c96d88fb31286fca8378409	FC	ONLINE	22016	GOLDEN PANTHER	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	80.00	7	egames	99c642e6-8e86-fa52-0062-c5166993b803	live	0.00	864e2668f03c	NULL	2025-04-02 00:00:20	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:20	NULL	NULL	2025-04-01 18:30:20	fc_67ec0d94bdab5525aabca308
314	50.00	jdb_ff6c75532c265fa573ff5083bb546731f367	JDB	ONLINE	9014	MINES	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	8b6fd8fb-0fc0-37fd-57b6-2b1861694536	live	0.00	89ae2afaa626	NULL	2025-04-02 00:00:20	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:20	NULL	NULL	2025-04-01 18:30:20	jdb_7496909444526
315	6.00	fc_093bacc7b76ce0341557960911671437295d	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	744032e6-e815-fb89-d51c-597f1477ae5e	live	0.00	cea79c5a80b5	NULL	2025-04-02 00:00:21	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:21	NULL	NULL	2025-04-01 18:30:21	fc_67ec0d95fcf48005bd6979e7
316	0.50	fc_0f2cd5f22e0be1c6869eab6fd0a0c583d46d	FC	ONLINE	22016	GOLDEN PANTHER	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	c0852e94-bef6-8922-c20c-1beb528476b4	live	0.00	cfc8c4073ad0	NULL	2025-04-02 00:00:21	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:21	NULL	NULL	2025-04-01 18:30:21	fc_67ec0d951c1ed10d6ba6c8be
317	1.00	jdb_30ccb07a78fcec064dfd81306b8065a2c33d	JDB	ONLINE	8018	Napoleon	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	9953e2cf-5351-0393-2d08-a6058ceeea6a	live	0.00	4213d1177eb5	NULL	2025-04-02 00:00:21	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:21	NULL	NULL	2025-04-01 18:30:21	jdb_7496909449959
318	1.20	fc_421177931b0a000244d9e2fb24648ea01f10	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	4bfca81e-30cb-84ca-58ad-24b8c8ee4adb	live	0.00	ba84bf42bb67	NULL	2025-04-02 00:00:21	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:21	NULL	NULL	2025-04-01 18:30:21	fc_67ec0d95d879f045f5cfd3c0
319	4.00	jdb_5e4659634bdc6d7a4ad376e72ead1407a998	JDB	ONLINE	14077	TrumpCard	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	b90d5420-3135-6340-453b-67c1910b389f	live	0.00	60a0e39b54d5	NULL	2025-04-02 00:00:21	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:21	NULL	NULL	2025-04-01 18:30:21	jdb_7496909448549
320	0.88	fc_9998aa25b91467bf7ac82016e5ca4e1c76a6	FC	ONLINE	22040	LUCKY FORTUNES	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	12b14fc5-cf30-75b1-0148-442191fb8943	live	0.00	75ba85c9621c	NULL	2025-04-02 00:00:21	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:21	NULL	NULL	2025-04-01 18:30:21	fc_67ec0d95e8c3691c70512db5
321	2.00	fc_9f938c113e10eff7d366e798635d1c48d8d0	FC	ONLINE	22047	GOLDEN GENIE	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	fcbb7f47-8936-94cd-b7df-55250ae3e5f5	live	0.00	f5ea1cc62053	NULL	2025-04-02 00:00:21	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:21	NULL	NULL	2025-04-01 18:30:21	fc_67ec0d957b39a33d519c61a3
322	3.60	fc_c608ff8bb6d3d0d37ea1fe4ee310408eabf9	FC	ONLINE	22048	CRAZY BUFFALO	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	a6f2edd6-0942-cf25-fe06-23381c8d15e9	live	0.00	28a19ca26360	NULL	2025-04-02 00:00:21	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:21	NULL	NULL	2025-04-01 18:30:21	fc_67ec0d95bdab5525aabca466
323	1.20	fc_d1bfaccd86a051f79f561f4350d9e6295f06	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	61c586a4-b0d5-b0d6-a4aa-9d8bfb53a8d7	live	0.00	ed55b12de9bb	NULL	2025-04-02 00:00:21	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:21	NULL	NULL	2025-04-01 18:30:21	fc_67ec0d95b7b95b29703a71db
324	1.20	fc_f7ec9c3d6162c94be668b46f03d051befe53	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	eb7ef86a-0acd-bac6-5c85-50a1fb6fc00f	live	0.00	2b92f0b6871d	NULL	2025-04-02 00:00:21	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:21	NULL	NULL	2025-04-01 18:30:21	fc_67ec0d951c1ed10d6ba6c9b8
325	1.20	fc_f8804c06fc17f2df440813b658ec5335f3cc	FC	ONLINE	22047	GOLDEN GENIE	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.24	7	egames	166ea3b2-f122-2794-7b28-0e10e599a639	live	0.00	739dffca2be3	NULL	2025-04-02 00:00:21	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:21	NULL	NULL	2025-04-01 18:30:21	fc_67ec0d9574a55b4ef582d99e
326	3.60	fc_f9fa59b4a5055710b9118207cb922d32ef7b	FC	ONLINE	22020	CHINESE NEW YEAR	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	b73f1753-50fd-4f2c-632a-52fc414b466d	live	0.00	c44d2d2e7637	NULL	2025-04-02 00:00:21	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:21	NULL	NULL	2025-04-01 18:30:21	fc_67ec0d953b548e71724e476a
327	1.80	fc_fcbf8034a45596c4498a7e51c35e4031935d	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	a707593b-3ef1-8ca6-8241-90e9bdb8dbc6	live	0.00	ce23e79541e6	NULL	2025-04-02 00:00:21	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:21	NULL	NULL	2025-04-01 18:30:21	fc_67ec0d9574a55b4ef582d95d
